83.9574 	EXP 	text: text = 'GBP 78 today  or  GBP 80 after 162 days'
83.9574 	EXP 	Fixation: autoDraw = True
84.9431 	INFO 	Keyboard events cleared
84.9424 	EXP 	text: autoDraw = True
84.9591 	EXP 	Fixation: autoDraw = False
86.2182 	DATA 	Keypress: t
86.2333 	EXP 	New trial (rep=3, index=1): {'reward_today': 27, 'future_reward': 30, 'delay': 21}
86.2577 	EXP 	Fixation: autoDraw = False
86.2577 	EXP 	text: autoDraw = False
86.2577 	EXP 	text: height = 0.05
86.2577 	EXP 	text: height = 0.05
86.2577 	EXP 	text: height = 0.05
86.2577 	EXP 	text: text = 'GBP 27 today  or  GBP 30 after 21 days'
86.2577 	EXP 	Fixation: autoDraw = True
87.2435 	INFO 	Keyboard events cleared
87.2428 	EXP 	text: autoDraw = True
87.2586 	EXP 	Fixation: autoDraw = False
92.4844 	DATA 	Keypress: t
92.4997 	EXP 	New trial (rep=3, index=2): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
92.5244 	EXP 	Fixation: autoDraw = False
92.5244 	EXP 	text: autoDraw = False
92.5244 	EXP 	text: height = 0.05
92.5244 	EXP 	text: height = 0.05
92.5244 	EXP 	text: height = 0.05
92.5244 	EXP 	text: text = 'GBP 40 today  or  GBP 55 after 62 days'
92.5244 	EXP 	Fixation: autoDraw = True
93.5095 	INFO 	Keyboard events cleared
93.5088 	EXP 	text: autoDraw = True
93.5250 	EXP 	Fixation: autoDraw = False
96.8999 	EXP 	New trial (rep=3, index=3): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
96.9093 	DATA 	Keypress: t
96.9235 	EXP 	Fixation: autoDraw = False
96.9235 	EXP 	text: autoDraw = False
96.9235 	EXP 	text: height = 0.05
96.9235 	EXP 	text: height = 0.05
96.9235 	EXP 	text: height = 0.05
96.9235 	EXP 	text: text = 'GBP 67 today  or  GBP 75 after 119 days'
96.9235 	EXP 	Fixation: autoDraw = True
97.9096 	INFO 	Keyboard events cleared
97.9087 	EXP 	text: autoDraw = True
97.9252 	EXP 	Fixation: autoDraw = False
99.8330 	EXP 	New trial (rep=3, index=4): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
99.8414 	DATA 	Keypress: t
99.8570 	EXP 	Fixation: autoDraw = False
99.8570 	EXP 	text: autoDraw = False
99.8570 	EXP 	text: height = 0.05
99.8570 	EXP 	text: height = 0.05
99.8570 	EXP 	text: height = 0.05
99.8570 	EXP 	text: text = 'GBP 11 today  or  GBP 30 after 7 days'
99.8570 	EXP 	Fixation: autoDraw = True
100.8419 	INFO 	Keyboard events cleared
100.8412 	EXP 	text: autoDraw = True
100.8579 	EXP 	Fixation: autoDraw = False
106.2824 	EXP 	New trial (rep=3, index=5): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
106.2903 	DATA 	Keypress: t
106.3064 	EXP 	Fixation: autoDraw = False
106.3064 	EXP 	text: autoDraw = False
106.3064 	EXP 	text: height = 0.05
106.3064 	EXP 	text: height = 0.05
106.3064 	EXP 	text: height = 0.05
106.3064 	EXP 	text: text = 'GBP 49 today  or  GBP 60 after 89 days'
106.3064 	EXP 	Fixation: autoDraw = True
107.2924 	INFO 	Keyboard events cleared
107.2917 	EXP 	text: autoDraw = True
107.3087 	EXP 	Fixation: autoDraw = False
108.0657 	EXP 	New trial (rep=3, index=6): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
108.0738 	DATA 	Keypress: t
108.0899 	EXP 	Fixation: autoDraw = False
108.0899 	EXP 	text: autoDraw = False
108.0899 	EXP 	text: height = 0.05
108.0899 	EXP 	text: height = 0.05
108.0899 	EXP 	text: height = 0.05
108.0899 	EXP 	text: text = 'GBP 15 today  or  GBP 35 after 13 days'
108.0899 	EXP 	Fixation: autoDraw = True
109.0754 	INFO 	Keyboard events cleared
109.0746 	EXP 	text: autoDraw = True
109.0912 	EXP 	Fixation: autoDraw = False
109.9995 	EXP 	New trial (rep=4, index=0): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
110.0075 	DATA 	Keypress: l
110.0232 	EXP 	Fixation: autoDraw = False
110.0232 	EXP 	text: autoDraw = False
110.0232 	EXP 	text: height = 0.05
110.0232 	EXP 	text: height = 0.05
110.0232 	EXP 	text: height = 0.05
110.0232 	EXP 	text: text = 'GBP 40 today  or  GBP 55 after 62 days'
110.0232 	EXP 	Fixation: autoDraw = True
111.0084 	INFO 	Keyboard events cleared
111.0076 	EXP 	text: autoDraw = True
111.0246 	EXP 	Fixation: autoDraw = False
112.1823 	EXP 	New trial (rep=4, index=1): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
112.1910 	DATA 	Keypress: t
112.2065 	EXP 	Fixation: autoDraw = False
112.2065 	EXP 	text: autoDraw = False
112.2065 	EXP 	text: height = 0.05
112.2065 	EXP 	text: height = 0.05
112.2065 	EXP 	text: height = 0.05
112.2065 	EXP 	text: text = 'GBP 11 today  or  GBP 30 after 7 days'
112.2065 	EXP 	Fixation: autoDraw = True
113.1924 	INFO 	Keyboard events cleared
113.1916 	EXP 	text: autoDraw = True
113.2076 	EXP 	Fixation: autoDraw = False
114.3322 	EXP 	New trial (rep=4, index=2): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
114.3402 	DATA 	Keypress: l
114.3561 	EXP 	Fixation: autoDraw = False
114.3561 	EXP 	text: autoDraw = False
114.3561 	EXP 	text: height = 0.05
114.3561 	EXP 	text: height = 0.05
114.3561 	EXP 	text: height = 0.05
114.3561 	EXP 	text: text = 'GBP 78 today  or  GBP 80 after 162 days'
114.3561 	EXP 	Fixation: autoDraw = True
115.3417 	INFO 	Keyboard events cleared
115.3409 	EXP 	text: autoDraw = True
115.3579 	EXP 	Fixation: autoDraw = False
115.9321 	EXP 	New trial (rep=4, index=3): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
115.9408 	DATA 	Keypress: t
115.9557 	EXP 	Fixation: autoDraw = False
115.9557 	EXP 	text: autoDraw = False
115.9557 	EXP 	text: height = 0.05
115.9557 	EXP 	text: height = 0.05
115.9557 	EXP 	text: height = 0.05
115.9557 	EXP 	text: text = 'GBP 67 today  or  GBP 75 after 119 days'
115.9557 	EXP 	Fixation: autoDraw = True
116.9409 	INFO 	Keyboard events cleared
116.9403 	EXP 	text: autoDraw = True
116.9573 	EXP 	Fixation: autoDraw = False
117.8497 	EXP 	New trial (rep=4, index=4): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
117.8583 	DATA 	Keypress: t
117.8729 	EXP 	Fixation: autoDraw = False
117.8729 	EXP 	text: autoDraw = False
117.8729 	EXP 	text: height = 0.05
117.8729 	EXP 	text: height = 0.05
117.8729 	EXP 	text: height = 0.05
117.8729 	EXP 	text: text = 'GBP 15 today  or  GBP 35 after 13 days'
117.8729 	EXP 	Fixation: autoDraw = True
118.8578 	INFO 	Keyboard events cleared
118.8571 	EXP 	text: autoDraw = True
118.8741 	EXP 	Fixation: autoDraw = False
121.1319 	EXP 	New trial (rep=4, index=5): {'reward_today': 27, 'future_reward': 30, 'delay': 21}
121.1401 	DATA 	Keypress: l
