pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,39,1,157,1,,,,,411.07041200000094,,411.06059249999817,411.07041200000094,412.0700183000008,412.0700183000008,412.0700183000008,412.0700183000008,412.0700183000008,413.0719468999887,413.0719468999887,413.62480269998196,v,1,0.5453724999970291,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,39,2,158,2,,,,,413.63701769997715,,413.6259414999804,413.63701769997715,414.6520371999941,414.6520371999941,414.6520371999941,414.6520371999941,414.6520371999941,415.65216529997997,415.65216529997997,415.9092837999924,c,1,0.2487478000111878,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,39,3,159,3,,,,,415.91918929998064,,415.9107302999764,415.91918929998064,416.93515989999287,416.93515989999287,416.93515989999287,416.93515989999287,416.93515989999287,417.9190401999804,417.9190401999804,418.1927786000015,z,1,0.2659165000077337,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,40,0,160,0,,,,,418.20327569998335,,418.1943880000035,418.20327569998335,419.2027363999805,419.2027363999805,419.2027363999805,419.2027363999805,419.2027363999805,420.20224519999465,420.20224519999465,420.54200849999324,x,1,0.3071005000092555,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,40,1,161,1,,,,,420.5528315999836,,420.5436417000019,420.5528315999836,421.56777759999386,421.56777759999386,421.56777759999386,421.56777759999386,421.56777759999386,422.5519929000002,422.5519929000002,422.87632919999305,v,1,0.3159754000080284,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,40,2,162,2,,,,,422.8858524999814,,422.87803110000095,422.8858524999814,423.88591599999927,423.88591599999927,423.88591599999927,423.88591599999927,423.88591599999927,424.8856330999988,424.8856330999988,425.3266306000005,c,1,0.427604299999075,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,40,3,163,3,,,,,425.3360976999975,,425.32822090000263,425.3360976999975,426.33567939998466,426.33567939998466,426.33567939998466,426.33567939998466,426.33567939998466,427.3513264999783,427.3513264999783,427.6418050999928,z,1,0.2859028000093531,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,41,0,164,0,,,,,427.6524635999813,,427.6435588999884,427.6524635999813,428.65257159998873,428.65257159998873,428.65257159998873,428.65257159998873,428.65257159998873,429.6520720999979,429.6520720999979,430.0768581999873,x,1,0.4151047000195831,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,41,1,165,1,,,,,430.0854489999765,,430.0785418000014,430.0854489999765,431.08517939999,431.08517939999,431.08517939999,431.08517939999,431.08517939999,432.0850859999773,432.0850859999773,432.4728794999828,v,1,0.37807900001644157,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,41,2,166,2,,,,,432.48516059998656,,432.4740126999968,432.48516059998656,433.4857218999823,433.4857218999823,433.4857218999823,433.4857218999823,433.4857218999823,434.48441029997775,434.48441029997775,434.87365470000077,c,1,0.37721679999958724,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,41,3,167,3,,,,,434.8851120999898,,434.87502239999594,434.8851120999898,435.8997440999956,435.8997440999956,435.8997440999956,435.8997440999956,435.8997440999956,436.88573519999045,436.88573519999045,437.17423029997735,z,1,0.2786872000142466,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,42,0,168,0,,,,,437.1849624000024,,437.1757654999965,437.1849624000024,438.18536819997826,438.18536819997826,438.18536819997826,438.18536819997826,438.18536819997826,439.1847196999879,439.1847196999879,439.50813909998396,x,1,0.3145164000161458,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,42,1,169,1,,,,,439.5190582999785,,439.5096915999893,439.5190582999785,440.5184108999965,440.5184108999965,440.5184108999965,440.5184108999965,440.5184108999965,441.5182215999812,441.5182215999812,441.8759363999998,v,1,0.3554973999853246,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,42,2,170,2,,,,,441.9006982999854,,441.8776731999824,441.9006982999854,442.9006549999758,442.9006549999758,442.9006549999758,442.9006549999758,442.91858389999834,443.88513049998437,443.88513049998437,444.2084942999936,c,1,0.3174524000205565,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,42,3,171,3,,,,,444.2183726999792,,444.21029930000077,444.2183726999792,445.21814699997776,445.21814699997776,445.21814699997776,445.21814699997776,445.21814699997776,446.21821999998065,446.21821999998065,446.67431159998523,z,1,0.43995229998836294,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,43,0,172,0,,,,,446.68523059997824,,446.6758324999828,446.68523059997824,447.6849520999822,447.6849520999822,447.6849520999822,447.6849520999822,447.6849520999822,448.68467539999983,448.68467539999983,449.32318039998063,x,1,0.6058886999962851,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,43,1,173,1,,,,,449.33486109998194,,449.324962099985,449.33486109998194,450.34931019999203,450.34931019999203,450.34931019999203,450.34931019999203,450.34931019999203,451.3340184999979,451.3340184999979,453.508001899987,v,1,2.159739900002023,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,43,2,174,2,,,,,453.51760409999406,,453.509593099996,453.51760409999406,454.51711669997894,454.51711669997894,454.51711669997894,454.51711669997894,454.51711669997894,455.5169157999917,455.5169157999917,455.9062791999895,c,1,0.3611891000182368,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,43,3,175,3,,,,,455.9177567999868,,455.9082160999824,455.9177567999868,456.91797300000326,456.91797300000326,456.91797300000326,456.91797300000326,456.91797300000326,457.91775079999934,457.91775079999934,458.22429260000354,z,1,0.3039017999835778,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,44,0,176,0,,,,,458.2341733999783,,458.2257937999966,458.2341733999783,459.23414409998804,459.23414409998804,459.23414409998804,459.23414409998804,459.23414409998804,460.23399089998566,460.23399089998566,460.3404335999803,x,1,0.08597610000288114,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,44,1,177,1,,,,,460.3510450999893,,460.34207620000234,460.3510450999893,461.35074500000337,461.35074500000337,461.35074500000337,461.35074500000337,461.35074500000337,462.34984519999125,462.34984519999125,462.90645219999715,v,1,0.5257079999719281,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,44,2,178,2,,,,,462.91763559999526,,462.9080701999774,462.91763559999526,463.9174672999943,463.9174672999943,463.9174672999943,463.9174672999943,463.9174672999943,464.9165651999938,464.9165651999938,465.35692419999395,c,1,0.433395300002303,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,44,3,179,3,,,,,465.3672942999983,,465.3585385999759,465.3672942999983,466.367224799993,466.367224799993,466.367224799993,466.367224799993,466.367224799993,467.36681300000055,467.36681300000055,468.70759669999825,z,1,1.3296218999894336,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,45,0,180,0,,,,,468.7172703999968,,468.7091952999763,468.7172703999968,469.71728109999094,469.71728109999094,469.71728109999094,469.71728109999094,469.71728109999094,470.71652560000075,470.71652560000075,471.2383914999955,x,1,0.49485280000953935,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,45,1,181,1,,,,,471.2500141999917,,471.2400056000042,471.2500141999917,472.25045500000124,472.25045500000124,472.25045500000124,472.25045500000124,472.25045500000124,473.2499569999927,473.2499569999927,473.5895655999775,v,1,0.32462940001278184,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,45,2,182,2,,,,,473.6001122999878,,473.5911960999947,473.6001122999878,474.6005640999938,474.6005640999938,474.6005640999938,474.6005640999938,474.6005640999938,475.61549929998,475.61549929998,476.1559253000014,c,1,0.511256300000241,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,45,3,183,3,,,,,476.16662350000115,,476.1576661999861,476.16662350000115,477.1819748999842,477.1819748999842,477.1819748999842,477.1819748999842,477.1819748999842,478.1659982999845,478.1659982999845,478.78823389997706,z,1,0.6201635999896098,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,46,0,184,0,,,,,478.799963700003,,478.78956149998703,478.799963700003,479.799955399998,479.799955399998,479.799955399998,479.799955399998,479.799955399998,480.79933249999885,480.79933249999885,481.37261049999506,x,1,0.5625873999961186,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,46,1,185,1,,,,,481.3831758000015,,481.3742636999814,481.3831758000015,482.38401959999464,482.38401959999464,482.38401959999464,482.38401959999464,482.38401959999464,483.39829589999863,483.39829589999863,483.7055143000034,v,1,0.30289469999843277,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,46,2,186,2,,,,,483.7167244000011,,483.7071435999824,483.7167244000011,484.71600369998487,484.71600369998487,484.71600369998487,484.71600369998487,484.71600369998487,485.71597530000145,485.71597530000145,486.10515560000204,c,1,0.3597514000139199,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,46,3,187,3,,,,,486.1164236999757,,486.10679329998675,486.1164236999757,487.1161766999867,487.1161766999867,487.1161766999867,487.1161766999867,487.1161766999867,488.11589859999367,488.11589859999367,488.7048198999837,z,1,0.5556863999809138,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,47,0,188,0,,,,,488.7162364999822,,488.706606199994,488.7162364999822,489.71703559998423,489.71703559998423,489.71703559998423,489.71703559998423,489.71703559998423,490.71573440000066,490.71573440000066,491.20514029997867,x,1,0.4707345000060741,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,47,1,189,1,,,,,491.2157743999851,,491.20668549998663,491.2157743999851,492.2161206000019,492.2161206000019,492.2161206000019,492.2161206000019,492.2161206000019,493.2158669999917,493.2158669999917,493.83871059998637,v,1,0.6119086999970023,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,47,2,190,2,,,,,493.8494223000016,,493.8402908999997,493.8494223000016,494.84930649999296,494.84930649999296,494.84930649999296,494.84930649999296,494.84930649999296,495.84912769999937,495.84912769999937,496.18913109999266,c,1,0.33783149998635054,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,47,3,191,3,,,,,496.19926049999776,,496.190634700004,496.19926049999776,497.19909109998844,497.19909109998844,497.19909109998844,497.19909109998844,497.19909109998844,498.1987089999893,498.1987089999893,498.5880968999991,z,1,0.3569736999925226,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,48,0,192,0,,,,,498.59891949998564,,498.5897585999919,498.59891949998564,499.59894249998615,499.59894249998615,499.59894249998615,499.59894249998615,499.59894249998615,500.5983640999766,500.5983640999766,500.97121419999166,x,1,0.3675779000041075,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,48,1,193,1,,,,,500.98227579999366,,500.9728253999783,500.98227579999366,501.98195659997873,501.98195659997873,501.98195659997873,501.98195659997873,501.98195659997873,502.98152859997936,502.98152859997936,503.321546399995,v,1,0.3290500000002794,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,48,2,194,2,,,,,503.3319139999803,,503.3231879999803,503.3319139999803,504.33239719999256,504.33239719999256,504.33239719999256,504.33239719999256,504.33239719999256,505.3314387999999,505.3314387999999,505.8055119999917,c,1,0.46844379999674857,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,48,3,195,3,,,,,505.81542139998055,,505.80709329998353,505.81542139998055,506.8160964999988,506.8160964999988,506.8160964999988,506.8160964999988,506.8160964999988,507.8148089000024,507.8148089000024,508.13782489998266,z,1,0.31406859998242,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,49,0,196,0,,,,,508.1483875999984,,508.1394169999985,508.1483875999984,509.1486376999819,509.1486376999819,509.1486376999819,509.1486376999819,509.1486376999819,510.1497512999922,510.1497512999922,510.43871479999507,x,1,0.28408429998671636,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,49,1,197,1,,,,,510.4486158999789,,510.44033059998765,510.4486158999789,511.4484212999814,511.4484212999814,511.4484212999814,511.4484212999814,511.4484212999814,512.4476719999802,512.4476719999802,512.7706577999925,v,1,0.31903529999544844,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,49,2,198,2,,,,,512.781754399999,,512.7722681000014,512.781754399999,513.7815304999822,513.7815304999822,513.7815304999822,513.7815304999822,513.7815304999822,514.7809300999797,514.7809300999797,515.1377333999844,c,1,0.34043719997862354,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,49,3,199,3,,,,,515.1478651999787,,515.1392073000025,515.1478651999787,516.1481781000039,516.1481781000039,516.1481781000039,516.1481781000039,516.1481781000039,517.1479993999819,517.1479993999819,519.8869761999813,z,1,2.7363220999832265,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,0,0,0,3,519.9131474999886,,519.9023451999819,519.9131474999886,520.9130578999757,520.9130578999757,520.9130578999757,520.9130578999757,520.9311523999786,521.8973996999848,521.8973996999848,523.2208182000031,z,1,1.3126357999863103,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,0,1,1,2,523.2310587999818,,523.2229584000015,523.2310587999818,524.2311748999928,524.2311748999928,524.2311748999928,524.2311748999928,524.2311748999928,525.2299923999817,525.2299923999817,529.902617899992,v,0,4.645499400008703,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,0,2,2,3,529.9142766000004,,529.9042100999795,529.9142766000004,530.9144701999903,530.9144701999903,530.9144701999903,530.9144701999903,530.9144701999903,531.9140489999845,531.9140489999845,532.4538908999821,z,1,0.5223838999809232,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,0,3,3,2,532.4640703999903,,532.455613899976,532.4640703999903,533.4642311999924,533.4642311999924,533.4642311999924,533.4642311999924,533.4642311999924,534.4632314000046,534.4632314000046,535.4352587999892,c,1,0.9615744999900926,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,1,0,4,2,535.4466421999969,,535.4364378000028,535.4466421999969,536.4474307999772,536.4474307999772,536.4474307999772,536.4474307999772,536.4474307999772,537.4619428000005,537.4619428000005,539.4530464999843,c,1,1.9752644000109285,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,1,1,5,1,539.46328549998,,539.4548675999977,539.46328549998,540.4639805999759,540.4639805999759,540.4639805999759,540.4639805999759,540.4639805999759,541.4630401000031,541.4630401000031,542.0865473999875,v,1,0.5921212999965064,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,1,2,6,1,542.0966694999952,,542.0882621999772,542.0966694999952,543.0968832999934,543.0968832999934,543.0968832999934,543.0968832999934,543.0968832999934,544.0964489000035,544.0964489000035,544.5369636999967,v,1,0.43676569999661297,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,1,3,7,0,544.5465660999762,,544.5385677999875,544.5465660999762,545.5466941999912,545.5466941999912,545.5466941999912,545.5466941999912,545.5466941999912,546.5462882999855,546.5462882999855,547.02012619999,x,1,0.47154739999677986,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,2,0,8,2,547.029996600002,,547.0218029999814,547.029996600002,548.03000899998,548.03000899998,548.03000899998,548.03000899998,548.03000899998,549.0294138999889,549.0294138999889,549.7027794999885,v,0,0.6675134999968577,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,2,1,9,3,549.7130966999975,,549.7044138999772,549.7130966999975,550.7129835999804,550.7129835999804,550.7129835999804,550.7129835999804,550.7129835999804,551.7125324999797,551.7125324999797,552.218984999985,z,1,0.5014810000138823,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,2,2,10,3,552.2294958999846,,552.2205466000014,552.2294958999846,553.2283732999931,553.2283732999931,553.2283732999931,553.2283732999931,553.245540599979,554.2290933999757,554.2290933999757,554.7835825999791,z,1,0.5403826000110712,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,2,3,11,1,554.7959167999798,,554.7847693999938,554.7959167999798,555.7961931999889,555.7961931999889,555.7961931999889,555.7961931999889,555.7961931999889,556.7957480999758,556.7957480999758,557.4528968999803,v,1,0.650036299979547,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,3,0,12,3,557.4627622999833,,557.4545307999942,557.4627622999833,558.4630012999987,558.4630012999987,558.4630012999987,558.4630012999987,558.4630012999987,559.4621912000002,559.4621912000002,559.9690050999925,z,1,0.5045615000126418,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,3,1,13,3,559.9794327999989,,559.9706280999817,559.9794327999989,560.9796964999987,560.9796964999987,560.9796964999987,560.9796964999987,560.9796964999987,561.9961555999762,561.9961555999762,562.5003078999871,z,1,0.49022879998665303,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,3,2,14,3,562.5122208999819,,562.501823300001,562.5122208999819,563.5125506999902,563.5125506999902,563.5125506999902,563.5125506999902,563.5125506999902,564.5119708999991,564.5119708999991,565.0516906999983,z,1,0.5247057999949902,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,3,3,15,3,565.0624757999904,,565.0534038000042,565.0624757999904,566.0625598999904,566.0625598999904,566.0625598999904,566.0625598999904,566.0625598999904,567.0618947999901,567.0618947999901,567.5016385999916,z,1,0.434446899977047,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,4,0,16,1,567.5124255999981,,567.5032232999802,567.5124255999981,568.5126231999893,568.5126231999893,568.5126231999893,568.5126231999893,568.5126231999893,569.511774499988,569.511774499988,570.3334115000034,v,1,0.8114423000079114,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,4,1,17,0,570.344860799989,,570.3347081999818,570.344860799989,571.3454614999937,571.3454614999937,571.3454614999937,571.3454614999937,571.3454614999937,572.3444068999961,572.3444068999961,573.3354104000027,x,1,0.9770853999943938,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,4,2,18,0,573.3454436000029,,573.3369988999912,573.3454436000029,574.3449971999798,574.3449971999798,574.3449971999798,574.3449971999798,574.3449971999798,575.344866200001,575.344866200001,576.168506499991,x,1,0.8131452999950852,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,4,3,19,2,576.1786121999903,,576.1705663999892,576.1786121999903,577.1781742000021,577.1781742000021,577.1781742000021,577.1781742000021,577.1781742000021,578.1777508999803,578.1777508999803,579.1343583999842,c,1,0.9429172000091057,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,5,0,20,0,579.1448213999975,,579.1359693999984,579.1448213999975,580.1452685999975,580.1452685999975,580.1452685999975,580.1452685999975,580.1452685999975,581.1445657000004,581.1445657000004,581.7677733000019,x,1,0.6074516999942716,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,5,1,21,0,581.7778353999893,,581.7692143000022,581.7778353999893,582.7783641999995,582.7783641999995,582.7783641999995,582.7783641999995,582.7783641999995,583.7780185999873,583.7780185999873,584.3013849999988,z,0,0.513872999988962,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,5,2,22,2,584.311828099977,,584.3031152999902,584.311828099977,585.3113611000008,585.3113611000008,585.3113611000008,585.3113611000008,585.3113611000008,586.3111388999969,586.3111388999969,588.0176015000034,c,1,1.6926827999996021,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,5,3,23,2,588.0279825000034,,588.0192439999955,588.0279825000034,589.0285506999935,589.0285506999935,589.0285506999935,589.0285506999935,589.0285506999935,590.0267316999962,590.0267316999962,590.7840463999892,c,1,0.7543595000170171,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-50,x,,,,,6,0,24,0,590.7944786000007,,590.7855794999923,590.7944786000007,591.7945365999767,591.7945365999767,591.7945365999767,591.7945365999767,591.7945365999767,592.8109531999798,592.8109531999798,593.8184085999965,x,1,0.9980023999814875,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,6,1,25,1,593.8283782999788,,593.8200255999982,593.8283782999788,594.8274716000014,594.8274716000014,594.8274716000014,594.8274716000014,594.8274716000014,595.8273857999884,595.8273857999884,596.400945899979,v,1,0.5677082000183873,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,6,2,26,2,596.4107968999888,,596.4025210999826,596.4107968999888,597.4107883999823,597.4107883999823,597.4107883999823,597.4107883999823,597.4107883999823,598.4106414999987,598.4106414999987,599.1491765999817,c,1,0.7356845999893267,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,6,3,27,1,599.1603828999796,,599.1505778999999,599.1603828999796,600.1602309999871,600.1602309999871,600.1602309999871,600.1602309999871,600.1602309999871,601.1607340999763,601.1607340999763,601.7963038999878,v,1,0.630889100022614,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,7,0,28,2,601.8105789999827,,601.7970597999811,601.8105789999827,602.8106547999778,602.8106547999778,602.8106547999778,602.8106547999778,602.8106547999778,603.8101907999953,603.8101907999953,604.4502815000014,c,1,0.6331229000061285,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
-150,z,,,,,7,1,29,3,604.4600980999821,,604.4519431999943,604.4600980999821,605.4603950000019,605.4603950000019,605.4603950000019,605.4603950000019,605.4603950000019,606.4599764999875,606.4599764999875,607.0171479999844,z,1,0.5496294000186026,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,7,2,30,1,607.0269689999986,,607.0188049999997,607.0269689999986,608.0267987999832,608.0267987999832,608.0267987999832,608.0267987999832,608.0267987999832,609.0264890999824,609.0264890999824,609.7668358999945,v,1,0.7302779000019655,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,7,3,31,2,609.7767716999806,,609.7684370999923,609.7767716999806,610.7766086999909,610.7766086999909,610.7766086999909,610.7766086999909,610.7766086999909,611.7935243999818,611.7935243999818,612.4664835000003,c,1,0.6580881999980193,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,8,0,32,1,612.4765658999968,,612.4681009999767,612.4765658999968,613.492144399992,613.492144399992,613.492144399992,613.492144399992,613.492144399992,614.4763417999784,614.4763417999784,615.0988364999939,v,1,0.5907449000224005,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,8,1,33,1,615.110104899999,,615.1004879999964,615.110104899999,616.109770799987,616.109770799987,616.109770799987,616.109770799987,616.109770799987,617.1098990000028,617.1098990000028,617.616140899976,v,1,0.5027219000039622,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
50,c,,,,,8,2,34,2,617.6263934999879,,617.6178022999957,617.6263934999879,618.626732899982,618.626732899982,618.626732899982,618.626732899982,618.626732899982,619.6261387999984,619.6261387999984,620.3331244000001,c,1,0.6979112999979407,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
150,v,,,,,8,3,35,1,620.3432080999773,,620.3347369999974,620.3432080999773,621.3431726999988,621.3431726999988,621.3431726999988,621.3431726999988,621.3431726999988,622.3583513999765,622.3583513999765,622.8659582999826,v,1,0.5003100000030827,None,549741,001,2024-10-17_13h07.06.328,Task 4,2024.1.5,None,2024-10-17 13h07.11.929106 +0530,
